         209 65842.402862      9       4 + e X1Sigma+    40  0       0       0
         210 66982.899671      9       4 + e X1Sigma+    41  0       0       0
         211    57.679871     11       5 - e X1Sigma+     0  0       0       0
         212  2200.367280     11       5 - e X1Sigma+     1  0       0       0
         213  4316.574326     11       5 - e X1Sigma+     2  0       0       0
         214  6406.366964     11       5 - e X1Sigma+     3  0       0       0
         215  8469.812823     11       5 - e X1Sigma+     4  0       0       0
         216 10506.981241     11       5 - e X1Sigma+     5  0       0       0
         217 12517.943269     11       5 - e X1Sigma+     6  0       0       0
         218 14502.771655     11       5 - e X1Sigma+     7  0       0       0
         219 16461.540816     11       5 - e X1Sigma+     8  0       0       0
         220 18394.326786     11       5 - e X1Sigma+     9  0       0       0
         221 20301.207141     11       5 - e X1Sigma+    10  0       0       0
         222 22182.260916     11       5 - e X1Sigma+    11  0       0       0
         223 24037.568488     11       5 - e X1Sigma+    12  0       0       0
         224 25867.211452     11       5 - e X1Sigma+    13  0       0       0
         225 27671.272465     11       5 - e X1Sigma+    14  0       0       0
         226 29449.835072     11       5 - e X1Sigma+    15  0       0       0
         227 31202.983509     11       5 - e X1Sigma+    16  0       0       0
         228 32930.802485     11       5 - e X1Sigma+    17  0       0       0
         229 34633.376935     11       5 - e X1Sigma+    18  0       0       0
         230 36310.791753     11       5 - e X1Sigma+    19  0       0       0
         231 37963.131500     11       5 - e X1Sigma+    20  0       0       0
         232 39590.480090     11       5 - e X1Sigma+    21  0       0       0
         233 41192.920445     11       5 - e X1Sigma+    22  0       0       0
         234 42770.534139     11       5 - e X1Sigma+    23  0       0       0
         235 44323.401000     11       5 - e X1Sigma+    24  0       0       0
         236 45851.598707     11       5 - e X1Sigma+    25  0       0       0
         237 47355.202343     11       5 - e X1Sigma+    26  0       0       0
         238 48834.283937     11       5 - e X1Sigma+    27  0       0       0
         239 50288.911969     11       5 - e X1Sigma+    28  0       0       0
         240 51719.150847     11       5 - e X1Sigma+    29  0       0       0
         241 53125.060360     11       5 - e X1Sigma+    30  0       0       0
         242 54506.695086     11       5 - e X1Sigma+    31  0       0       0
         243 55864.103771     11       5 - e X1Sigma+    32  0       0       0
         244 57197.328672     11       5 - e X1Sigma+    33  0       0       0
         245 58506.404852     11       5 - e X1Sigma+    34  0       0       0
         246 59791.359445     11       5 - e X1Sigma+    35  0       0       0
         247 61052.210885     11       5 - e X1Sigma+    36  0       0       0
         248 62288.968165     11       5 - e X1Sigma+    37  0       0       0
         249 63501.630331     11       5 - e X1Sigma+    38  0       0       0
         250 64690.187245     11       5 - e X1Sigma+    39  0       0       0
         251 65854.628203     11       5 - e X1Sigma+    40  0       0       0
         252 66995.035602     11       5 - e X1Sigma+    41  0       0       0
         253    80.748734     13       6 + e X1Sigma+     0  0       0       0
         254  2223.226081     13       6 + e X1Sigma+     1  0       0       0
         255  4339.223082     13       6 + e X1Sigma+     2  0       0       0
         256  6428.805689     13       6 + e X1Sigma+     3  0       0       0
         257  8492.041537     13       6 + e X1Sigma+     4  0       0       0
         258 10528.999964     13       6 + e X1Sigma+     5  0       0       0
         259 12539.752023     13       6 + e X1Sigma+     6  0       0       0
         260 14524.370467     13       6 + e X1Sigma+     7  0       0       0
         261 16482.929715     13       6 + e X1Sigma+     8  0       0       0
         262 18415.505803     13       6 + e X1Sigma+     9  0       0       0
         263 20322.176311     13       6 + e X1Sigma+    10  0       0       0
         264 22203.020275     13       6 + e X1Sigma+    11  0       0       0
         265 24058.118076     13       6 + e X1Sigma+    12  0       0       0
         266 25887.551310     13       6 + e X1Sigma+    13  0       0       0
